eventSequence,eventType,levelId,playerId,position,reason,sessionId,timestamp,viewBeforeEvent
7,Shift,Level2,dd2e2258-9811-4400-a272-369068af6187,"{'x': -3.1000452041625977, 'y': -14.0, 'z': -0.5}",N/A,135f9a6a-84b4-4af1-b7a3-caa214a2bb7a,1744281413697,Platformer
-1,Win,Level2,dd2e2258-9811-4400-a272-369068af6187,"{'x': -4.0, 'y': -13.0, 'z': -0.5}",N/A,135f9a6a-84b4-4af1-b7a3-caa214a2bb7a,1744281423307,N/A
-1,Start,Level3,dd2e2258-9811-4400-a272-369068af6187,"{'x': 16.0, 'y': -14.0, 'z': -0.5}",N/A,a994e4a3-2dba-4b1c-b21b-763b2fb774b1,1744281424862,Platformer
1,Shift,Level3,dd2e2258-9811-4400-a272-369068af6187,"{'x': 16.0, 'y': -14.0, 'z': -0.5}",N/A,a994e4a3-2dba-4b1c-b21b-763b2fb774b1,1744281426160,Platformer
-1,Lose,Level3,dd2e2258-9811-4400-a272-369068af6187,"{'x': 9.29997444152832, 'y': -12.0, 'z': -0.5}",MovingCylinder,a994e4a3-2dba-4b1c-b21b-763b2fb774b1,1744281434304,N/A
-1,Start,Level3,dd2e2258-9811-4400-a272-369068af6187,"{'x': 16.0, 'y': -14.0, 'z': -0.5}",N/A,10e9c8af-f960-4875-9f43-5dbbd96cd6e6,1744281435991,Platformer
1,Shift,Level3,dd2e2258-9811-4400-a272-369068af6187,"{'x': 16.0, 'y': -14.0, 'z': -0.5}",N/A,10e9c8af-f960-4875-9f43-5dbbd96cd6e6,1744281437229,Platformer
-1,Lose,Level3,dd2e2258-9811-4400-a272-369068af6187,"{'x': 9.0, 'y': -10.0, 'z': -0.5}",MovingCylinder,10e9c8af-f960-4875-9f43-5dbbd96cd6e6,1744281444777,N/A
-1,Start,Level3,dd2e2258-9811-4400-a272-369068af6187,"{'x': 16.0, 'y': -14.0, 'z': -0.5}",N/A,42f22d1b-4308-4958-8b96-9cbd8984d83e,1744281446610,Platformer
1,Shift,Level3,dd2e2258-9811-4400-a272-369068af6187,"{'x': 16.500001907348633, 'y': -14.0, 'z': -0.5}",N/A,42f22d1b-4308-4958-8b96-9cbd8984d83e,1744281448349,Platformer
2,Shift,Level3,dd2e2258-9811-4400-a272-369068af6187,"{'x': 16.0, 'y': -8.0, 'z': -0.5}",N/A,42f22d1b-4308-4958-8b96-9cbd8984d83e,1744281460559,TopDown
3,Shift,Level3,dd2e2258-9811-4400-a272-369068af6187,"{'x': 16.500001907348633, 'y': -14.0, 'z': -0.5}",N/A,42f22d1b-4308-4958-8b96-9cbd8984d83e,1744281461782,Platformer
-1,Lose,Level3,dd2e2258-9811-4400-a272-369068af6187,"{'x': 11.0, 'y': -10.0, 'z': -0.5}",MovingCylinder,42f22d1b-4308-4958-8b96-9cbd8984d83e,1744281468592,N/A
-1,Start,Level3,dd2e2258-9811-4400-a272-369068af6187,"{'x': 16.0, 'y': -14.0, 'z': -0.5}",N/A,0022a0d0-fc57-4d0c-805f-136a014b946d,1744281470472,Platformer
1,Shift,Level3,dd2e2258-9811-4400-a272-369068af6187,"{'x': 16.0, 'y': -14.0, 'z': -0.5}",N/A,0022a0d0-fc57-4d0c-805f-136a014b946d,1744281477282,Platformer
2,Shift,Level3,dd2e2258-9811-4400-a272-369068af6187,"{'x': 13.0, 'y': -6.999999523162842, 'z': -0.5}",N/A,0022a0d0-fc57-4d0c-805f-136a014b946d,1744281501958,TopDown
3,Shift,Level3,dd2e2258-9811-4400-a272-369068af6187,"{'x': 15.69999885559082, 'y': -14.0, 'z': -0.5}",N/A,0022a0d0-fc57-4d0c-805f-136a014b946d,1744281506141,Platformer
4,Shift,Level3,dd2e2258-9811-4400-a272-369068af6187,"{'x': 14.0, 'y': -11.0, 'z': -0.5}",N/A,0022a0d0-fc57-4d0c-805f-136a014b946d,1744281516447,TopDown
5,Shift,Level3,dd2e2258-9811-4400-a272-369068af6187,"{'x': 15.60000228881836, 'y': -14.0, 'z': -0.5}",N/A,0022a0d0-fc57-4d0c-805f-136a014b946d,1744281524544,Platformer
-1,Lose,Level3,dd2e2258-9811-4400-a272-369068af6187,"{'x': 13.0, 'y': -10.0, 'z': -0.5}",MovingCylinder,0022a0d0-fc57-4d0c-805f-136a014b946d,1744281541450,N/A
-1,Start,Level3,dd2e2258-9811-4400-a272-369068af6187,"{'x': 16.0, 'y': -14.0, 'z': -0.5}",N/A,1f607f3f-ca0a-4591-b8af-cd39b3021462,1744281549324,Platformer
1,Shift,Level3,dd2e2258-9811-4400-a272-369068af6187,"{'x': 16.30000114440918, 'y': -14.0, 'z': -0.5}",N/A,1f607f3f-ca0a-4591-b8af-cd39b3021462,1744281552670,Platformer
2,Shift,Level3,dd2e2258-9811-4400-a272-369068af6187,"{'x': 15.0, 'y': -7.0, 'z': -0.5}",N/A,1f607f3f-ca0a-4591-b8af-cd39b3021462,1744281571183,TopDown
3,Shift,Level3,dd2e2258-9811-4400-a272-369068af6187,"{'x': 16.079999923706055, 'y': -14.0, 'z': -0.5}",N/A,1f607f3f-ca0a-4591-b8af-cd39b3021462,1744281587112,Platformer
4,Shift,Level3,dd2e2258-9811-4400-a272-369068af6187,"{'x': 15.0, 'y': -8.0, 'z': -0.5}",N/A,1f607f3f-ca0a-4591-b8af-cd39b3021462,1744281589515,TopDown
5,Shift,Level3,dd2e2258-9811-4400-a272-369068af6187,"{'x': 16.079999923706055, 'y': -14.0, 'z': -0.5}",N/A,1f607f3f-ca0a-4591-b8af-cd39b3021462,1744281590489,Platformer
6,Shift,Level3,dd2e2258-9811-4400-a272-369068af6187,"{'x': 15.0, 'y': -9.0, 'z': -0.5}",N/A,1f607f3f-ca0a-4591-b8af-cd39b3021462,1744281593428,TopDown
7,Shift,Level3,dd2e2258-9811-4400-a272-369068af6187,"{'x': 16.079999923706055, 'y': -14.0, 'z': -0.5}",N/A,1f607f3f-ca0a-4591-b8af-cd39b3021462,1744281595682,Platformer
8,Shift,Level3,dd2e2258-9811-4400-a272-369068af6187,"{'x': 15.0, 'y': -11.0, 'z': -0.5}",N/A,1f607f3f-ca0a-4591-b8af-cd39b3021462,1744281598125,TopDown
9,Shift,Level3,dd2e2258-9811-4400-a272-369068af6187,"{'x': 15.579998016357422, 'y': -8.0, 'z': -0.5}",N/A,1f607f3f-ca0a-4591-b8af-cd39b3021462,1744281603831,Platformer
-1,Lose,Level3,dd2e2258-9811-4400-a272-369068af6187,"{'x': 0.0, 'y': -2.0, 'z': -0.5}",Pit,1f607f3f-ca0a-4591-b8af-cd39b3021462,1744281614048,N/A
-1,Start,Level3,dd2e2258-9811-4400-a272-369068af6187,"{'x': 16.0, 'y': -14.0, 'z': -0.5}",N/A,6821752b-74b0-42fc-b1ee-6ab9f3e4b243,1744281616404,Platformer
1,Shift,Level3,dd2e2258-9811-4400-a272-369068af6187,"{'x': 16.0, 'y': -14.0, 'z': -0.5}",N/A,6821752b-74b0-42fc-b1ee-6ab9f3e4b243,1744281620491,Platformer
2,Shift,Level3,dd2e2258-9811-4400-a272-369068af6187,"{'x': 15.0, 'y': -14.0, 'z': -0.5}",N/A,6821752b-74b0-42fc-b1ee-6ab9f3e4b243,1744281626578,TopDown
3,Shift,Level3,dd2e2258-9811-4400-a272-369068af6187,"{'x': 16.079999923706055, 'y': -13.0, 'z': -0.5}",N/A,6821752b-74b0-42fc-b1ee-6ab9f3e4b243,1744281634277,Platformer
4,Shift,Level3,dd2e2258-9811-4400-a272-369068af6187,"{'x': 15.0, 'y': -11.0, 'z': -0.5}",N/A,6821752b-74b0-42fc-b1ee-6ab9f3e4b243,1744281645387,TopDown
5,Shift,Level3,dd2e2258-9811-4400-a272-369068af6187,"{'x': 15.679998397827148, 'y': -8.0, 'z': -0.5}",N/A,6821752b-74b0-42fc-b1ee-6ab9f3e4b243,1744281664833,Platformer
-1,Lose,Level3,dd2e2258-9811-4400-a272-369068af6187,"{'x': 1.0, 'y': -1.9999985694885254, 'z': -0.5}",Pit,6821752b-74b0-42fc-b1ee-6ab9f3e4b243,1744281685903,N/A
-1,Start,Level3,dd2e2258-9811-4400-a272-369068af6187,"{'x': 16.0, 'y': -14.0, 'z': -0.5}",N/A,6aa42c3e-60d0-46ed-96ff-9a0237f8aacc,1744281688310,Platformer
1,Shift,Level3,dd2e2258-9811-4400-a272-369068af6187,"{'x': 16.0, 'y': -14.0, 'z': -0.5}",N/A,6aa42c3e-60d0-46ed-96ff-9a0237f8aacc,1744281693902,Platformer
2,Shift,Level3,dd2e2258-9811-4400-a272-369068af6187,"{'x': 16.0, 'y': -5.0, 'z': -0.5}",N/A,6aa42c3e-60d0-46ed-96ff-9a0237f8aacc,1744281717065,TopDown
-1,Lose,Level3,dd2e2258-9811-4400-a272-369068af6187,"{'x': 14.0, 'y': -16.509811401367188, 'z': -0.5}",KillZone,6aa42c3e-60d0-46ed-96ff-9a0237f8aacc,1744281722415,N/A
-1,Start,Level3,dd2e2258-9811-4400-a272-369068af6187,"{'x': 16.0, 'y': -14.0, 'z': -0.5}",N/A,daf8128e-4ebf-4b13-8796-88964882bc9b,1744281724070,Platformer
1,Shift,Level3,dd2e2258-9811-4400-a272-369068af6187,"{'x': 16.0, 'y': -14.0, 'z': -0.5}",N/A,daf8128e-4ebf-4b13-8796-88964882bc9b,1744281731521,Platformer
2,Shift,Level3,dd2e2258-9811-4400-a272-369068af6187,"{'x': 16.0, 'y': -12.0, 'z': -0.5}",N/A,daf8128e-4ebf-4b13-8796-88964882bc9b,1744281757453,TopDown
3,Shift,Level3,dd2e2258-9811-4400-a272-369068af6187,"{'x': 15.779998779296875, 'y': -8.0, 'z': -0.5}",N/A,daf8128e-4ebf-4b13-8796-88964882bc9b,1744281763237,Platformer
4,Shift,Level3,dd2e2258-9811-4400-a272-369068af6187,"{'x': 16.0, 'y': -13.0, 'z': -0.5}",N/A,daf8128e-4ebf-4b13-8796-88964882bc9b,1744281764500,TopDown
5,Shift,Level3,dd2e2258-9811-4400-a272-369068af6187,"{'x': 15.779998779296875, 'y': -8.0, 'z': -0.5}",N/A,daf8128e-4ebf-4b13-8796-88964882bc9b,1744281765240,Platformer
6,Shift,Level3,dd2e2258-9811-4400-a272-369068af6187,"{'x': 4.0, 'y': 1.2874604635726428e-06, 'z': -0.5}",N/A,daf8128e-4ebf-4b13-8796-88964882bc9b,1744281781450,TopDown
7,Shift,Level3,dd2e2258-9811-4400-a272-369068af6187,"{'x': 2.680004119873047, 'y': -1.0, 'z': -0.5}",N/A,daf8128e-4ebf-4b13-8796-88964882bc9b,1744281794976,Platformer
8,Shift,Level3,dd2e2258-9811-4400-a272-369068af6187,"{'x': -1.0000032186508179, 'y': -5.0, 'z': -0.5}",N/A,daf8128e-4ebf-4b13-8796-88964882bc9b,1744281827141,TopDown
9,Shift,Level3,dd2e2258-9811-4400-a272-369068af6187,"{'x': 2.200000047683716, 'y': -1.0, 'z': -0.5}",N/A,daf8128e-4ebf-4b13-8796-88964882bc9b,1744281842088,Platformer
-1,Lose,Level3,dd2e2258-9811-4400-a272-369068af6187,"{'x': -1.0025477409362793, 'y': -2.000049591064453, 'z': -0.5}",Pit,daf8128e-4ebf-4b13-8796-88964882bc9b,1744281880830,N/A
-1,Start,Level3,dd2e2258-9811-4400-a272-369068af6187,"{'x': 16.0, 'y': -14.0, 'z': -0.5}",N/A,d0474d98-e736-42f1-9085-1f40261ca92c,1744281882091,Platformer
1,Shift,Level3,dd2e2258-9811-4400-a272-369068af6187,"{'x': 16.0, 'y': -14.0, 'z': -0.5}",N/A,d0474d98-e736-42f1-9085-1f40261ca92c,1744281883686,Platformer
2,Shift,Level3,dd2e2258-9811-4400-a272-369068af6187,"{'x': 8.0, 'y': -5.0, 'z': -0.5}",N/A,d0474d98-e736-42f1-9085-1f40261ca92c,1744281886090,TopDown
3,Shift,Level3,dd2e2258-9811-4400-a272-369068af6187,"{'x': 16.0, 'y': -14.0, 'z': -0.5}",N/A,d0474d98-e736-42f1-9085-1f40261ca92c,1744281887446,Platformer
4,Shift,Level3,dd2e2258-9811-4400-a272-369068af6187,"{'x': 14.0, 'y': -7.0, 'z': -0.5}",N/A,d0474d98-e736-42f1-9085-1f40261ca92c,1744281915475,TopDown
5,Shift,Level3,dd2e2258-9811-4400-a272-369068af6187,"{'x': 15.679998397827148, 'y': -8.0, 'z': -0.5}",N/A,d0474d98-e736-42f1-9085-1f40261ca92c,1744281919915,Platformer
6,Shift,Level3,dd2e2258-9811-4400-a272-369068af6187,"{'x': 13.0, 'y': -7.0, 'z': -0.5}",N/A,d0474d98-e736-42f1-9085-1f40261ca92c,1744281923305,TopDown
7,Shift,Level3,dd2e2258-9811-4400-a272-369068af6187,"{'x': 15.679998397827148, 'y': -8.0, 'z': -0.5}",N/A,d0474d98-e736-42f1-9085-1f40261ca92c,1744281925325,Platformer
8,Shift,Level3,dd2e2258-9811-4400-a272-369068af6187,"{'x': -1.0000532865524292, 'y': -5.0, 'z': -0.5}",N/A,d0474d98-e736-42f1-9085-1f40261ca92c,1744281958431,TopDown
-1,Win,Level3,dd2e2258-9811-4400-a272-369068af6187,"{'x': -0.1200210452079773, 'y': -5.0, 'z': -0.5}",N/A,d0474d98-e736-42f1-9085-1f40261ca92c,1744281964215,N/A
-1,Start,Level4,dd2e2258-9811-4400-a272-369068af6187,"{'x': 17.5, 'y': -10.5, 'z': -0.5}",N/A,af0e057b-4a80-4241-87b2-a11f0a1060f0,1744281965964,Platformer
1,Shift,Level4,dd2e2258-9811-4400-a272-369068af6187,"{'x': 17.5, 'y': -10.5, 'z': -0.5}",N/A,af0e057b-4a80-4241-87b2-a11f0a1060f0,1744281981904,Platformer
2,Shift,Level4,dd2e2258-9811-4400-a272-369068af6187,"{'x': 5.5, 'y': -5.5, 'z': -0.5}",N/A,af0e057b-4a80-4241-87b2-a11f0a1060f0,1744281984630,TopDown
3,Shift,Level4,dd2e2258-9811-4400-a272-369068af6187,"{'x': 16.479999542236328, 'y': -10.5, 'z': -0.5}",N/A,af0e057b-4a80-4241-87b2-a11f0a1060f0,1744281993183,Platformer
-1,Lose,Level4,dd2e2258-9811-4400-a272-369068af6187,"{'x': -0.5, 'y': -8.5, 'z': -0.5}",Pit,af0e057b-4a80-4241-87b2-a11f0a1060f0,1744282000583,N/A
-1,Start,Level4,dd2e2258-9811-4400-a272-369068af6187,"{'x': 17.5, 'y': -10.5, 'z': -0.5}",N/A,ca9033c3-9987-4876-8343-e75a49e3b9c3,1744282002455,Platformer
1,Shift,Level4,dd2e2258-9811-4400-a272-369068af6187,"{'x': 17.5, 'y': -10.5, 'z': -0.5}",N/A,ca9033c3-9987-4876-8343-e75a49e3b9c3,1744282004646,Platformer
2,Shift,Level4,dd2e2258-9811-4400-a272-369068af6187,"{'x': 12.500000953674316, 'y': -11.449999809265137, 'z': -0.5}",N/A,ca9033c3-9987-4876-8343-e75a49e3b9c3,1744282026702,TopDown
3,Shift,Level4,dd2e2258-9811-4400-a272-369068af6187,"{'x': 10.079975128173828, 'y': -10.743370056152344, 'z': -0.5}",N/A,ca9033c3-9987-4876-8343-e75a49e3b9c3,1744282038022,Platformer
4,Shift,Level4,dd2e2258-9811-4400-a272-369068af6187,"{'x': 10.500000953674316, 'y': -11.449999809265137, 'z': -0.5}",N/A,ca9033c3-9987-4876-8343-e75a49e3b9c3,1744282046935,TopDown
5,Shift,Level4,dd2e2258-9811-4400-a272-369068af6187,"{'x': 9.379972457885742, 'y': -10.450000762939453, 'z': -0.5}",N/A,ca9033c3-9987-4876-8343-e75a49e3b9c3,1744282058764,Platformer
6,Shift,Level4,dd2e2258-9811-4400-a272-369068af6187,"{'x': 9.500000953674316, 'y': -11.449999809265137, 'z': -0.5}",N/A,ca9033c3-9987-4876-8343-e75a49e3b9c3,1744282065508,TopDown
7,Shift,Level4,dd2e2258-9811-4400-a272-369068af6187,"{'x': 7.9799675941467285, 'y': -10.450000762939453, 'z': -0.5}",N/A,ca9033c3-9987-4876-8343-e75a49e3b9c3,1744282071941,Platformer
8,Shift,Level4,dd2e2258-9811-4400-a272-369068af6187,"{'x': 8.500000953674316, 'y': -11.449999809265137, 'z': -0.5}",N/A,ca9033c3-9987-4876-8343-e75a49e3b9c3,1744282076777,TopDown
9,Shift,Level4,dd2e2258-9811-4400-a272-369068af6187,"{'x': 7.27996826171875, 'y': -10.450000762939453, 'z': -0.5}",N/A,ca9033c3-9987-4876-8343-e75a49e3b9c3,1744282078401,Platformer
10,Shift,Level4,dd2e2258-9811-4400-a272-369068af6187,"{'x': 7.500000953674316, 'y': -11.449999809265137, 'z': -0.5}",N/A,ca9033c3-9987-4876-8343-e75a49e3b9c3,1744282081337,TopDown
-1,Lose,Level4,dd2e2258-9811-4400-a272-369068af6187,"{'x': 7.27996826171875, 'y': -16.571855545043945, 'z': -0.5}",KillZone,ca9033c3-9987-4876-8343-e75a49e3b9c3,1744282082077,N/A
-1,Start,Level4,dd2e2258-9811-4400-a272-369068af6187,"{'x': 17.5, 'y': -10.5, 'z': -0.5}",N/A,8586e693-c406-4bc2-834d-43a109b33560,1744282086756,Platformer
-1,Start,Level0,b07d5f3e-8da4-417e-b2f6-e2d0d5778096,"{'x': -17.610000610351562, 'y': -15.5, 'z': -0.5}",N/A,5f9b768a-d9de-4a53-87f2-921ac069fcbf,1744282645676,Platformer
-1,Win,Level0,b07d5f3e-8da4-417e-b2f6-e2d0d5778096,"{'x': 19.6900691986084, 'y': -7.5, 'z': -0.5}",N/A,5f9b768a-d9de-4a53-87f2-921ac069fcbf,1744282656965,N/A
-1,Start,Level1,b07d5f3e-8da4-417e-b2f6-e2d0d5778096,"{'x': -2.5, 'y': -4.5, 'z': -0.5}",N/A,ef86a4ec-ca5e-42c2-8225-9cf74d883f96,1744282658656,TopDown
-1,Lose,Level1,b07d5f3e-8da4-417e-b2f6-e2d0d5778096,"{'x': 0.49999985098838806, 'y': -4.499999523162842, 'z': -0.5}",Pit,ef86a4ec-ca5e-42c2-8225-9cf74d883f96,1744282669910,N/A
-1,Start,Level1,b07d5f3e-8da4-417e-b2f6-e2d0d5778096,"{'x': -2.5, 'y': -4.5, 'z': -0.5}",N/A,00c12cf6-7d41-4f1b-80ea-1e8a45e35e87,1744282672467,TopDown
-1,Win,Level1,b07d5f3e-8da4-417e-b2f6-e2d0d5778096,"{'x': -16.502635955810547, 'y': -14.499979972839355, 'z': -0.5}",N/A,00c12cf6-7d41-4f1b-80ea-1e8a45e35e87,1744282702468,N/A
-1,Start,Level2,b07d5f3e-8da4-417e-b2f6-e2d0d5778096,"{'x': 21.5, 'y': -13.0, 'z': -0.5}",N/A,6016210f-9db1-4e28-a662-0c18acb4a16f,1744282703789,Platformer
2,Shift,Level2,b07d5f3e-8da4-417e-b2f6-e2d0d5778096,"{'x': -2.0, 'y': -7.0, 'z': -0.5}",N/A,6016210f-9db1-4e28-a662-0c18acb4a16f,1744282710166,TopDown
3,Shift,Level2,b07d5f3e-8da4-417e-b2f6-e2d0d5778096,"{'x': 18.89999008178711, 'y': -13.0, 'z': -0.5}",N/A,6016210f-9db1-4e28-a662-0c18acb4a16f,1744282715082,Platformer
4,Shift,Level2,b07d5f3e-8da4-417e-b2f6-e2d0d5778096,"{'x': 4.999998569488525, 'y': -9.000017166137695, 'z': -0.5}",N/A,6016210f-9db1-4e28-a662-0c18acb4a16f,1744282728594,TopDown
5,Shift,Level2,b07d5f3e-8da4-417e-b2f6-e2d0d5778096,"{'x': -4.000044345855713, 'y': -14.0, 'z': -0.5}",N/A,6016210f-9db1-4e28-a662-0c18acb4a16f,1744282742041,Platformer
-1,Win,Level2,b07d5f3e-8da4-417e-b2f6-e2d0d5778096,"{'x': -3.0000033378601074, 'y': -14.0, 'z': -0.5}",N/A,6016210f-9db1-4e28-a662-0c18acb4a16f,1744282745807,N/A
-1,Start,Level3,b07d5f3e-8da4-417e-b2f6-e2d0d5778096,"{'x': 16.0, 'y': -14.0, 'z': -0.5}",N/A,344f8de8-41fc-4398-bf34-896444990050,1744282763687,Platformer
1,Shift,Level3,b07d5f3e-8da4-417e-b2f6-e2d0d5778096,"{'x': 15.799999237060547, 'y': -14.0, 'z': -0.5}",N/A,344f8de8-41fc-4398-bf34-896444990050,1744282778781,Platformer
-1,Lose,Level3,b07d5f3e-8da4-417e-b2f6-e2d0d5778096,"{'x': 10.0, 'y': -10.0, 'z': -0.5}",MovingCylinder,344f8de8-41fc-4398-bf34-896444990050,1744282794177,N/A
-1,Start,Level3,b07d5f3e-8da4-417e-b2f6-e2d0d5778096,"{'x': 16.0, 'y': -14.0, 'z': -0.5}",N/A,cbf6a8dc-bb89-4162-b40e-00f977c7e169,1744282796033,Platformer
-1,Lose,Level3,b07d5f3e-8da4-417e-b2f6-e2d0d5778096,"{'x': 10.499979019165039, 'y': -12.007256507873535, 'z': -0.5}",MovingCylinder,cbf6a8dc-bb89-4162-b40e-00f977c7e169,1744282798375,N/A
-1,Start,Level3,b07d5f3e-8da4-417e-b2f6-e2d0d5778096,"{'x': 16.0, 'y': -14.0, 'z': -0.5}",N/A,f7573d67-e76d-406a-b51f-97cf611f3464,1744282799832,Platformer
1,Shift,Level3,b07d5f3e-8da4-417e-b2f6-e2d0d5778096,"{'x': 16.0, 'y': -14.0, 'z': -0.5}",N/A,f7573d67-e76d-406a-b51f-97cf611f3464,1744282912177,Platformer
2,Shift,Level3,b07d5f3e-8da4-417e-b2f6-e2d0d5778096,"{'x': -1.0000015497207642, 'y': -5.0, 'z': -0.5}",N/A,f7573d67-e76d-406a-b51f-97cf611f3464,1744283018915,TopDown
-1,Start,Level0,84b2e3ec-3da6-4b55-aae6-9fbb72a322c1,"{'x': -17.610000610351562, 'y': -15.5, 'z': -0.5}",N/A,56063ce6-2e42-4567-9e07-8ef5596081c9,1744308723510,Platformer
-1,Win,Level0,84b2e3ec-3da6-4b55-aae6-9fbb72a322c1,"{'x': 19.6900691986084, 'y': -7.5, 'z': -0.5}",N/A,56063ce6-2e42-4567-9e07-8ef5596081c9,1744308737963,N/A
-1,Start,Level1,84b2e3ec-3da6-4b55-aae6-9fbb72a322c1,"{'x': -2.5, 'y': -4.5, 'z': -0.5}",N/A,cf58954e-4ff9-4441-9b75-3d0b0ab22442,1744308739158,TopDown
-1,Lose,Level1,84b2e3ec-3da6-4b55-aae6-9fbb72a322c1,"{'x': 0.49999985098838806, 'y': -4.499999523162842, 'z': -0.5}",Pit,cf58954e-4ff9-4441-9b75-3d0b0ab22442,1744308749429,N/A
-1,Start,Level1,84b2e3ec-3da6-4b55-aae6-9fbb72a322c1,"{'x': -2.5, 'y': -4.5, 'z': -0.5}",N/A,b9493c08-038e-4920-8a34-ec247387491e,1744308753797,TopDown
-1,Lose,Level1,84b2e3ec-3da6-4b55-aae6-9fbb72a322c1,"{'x': 0.49999985098838806, 'y': -4.499999523162842, 'z': -0.5}",Pit,b9493c08-038e-4920-8a34-ec247387491e,1744308761079,N/A
-1,Start,Level1,84b2e3ec-3da6-4b55-aae6-9fbb72a322c1,"{'x': -2.5, 'y': -4.5, 'z': -0.5}",N/A,8ecc469d-adc2-4551-9786-86c45224dbe5,1744308762972,TopDown
-1,Lose,Level1,84b2e3ec-3da6-4b55-aae6-9fbb72a322c1,"{'x': 0.49999985098838806, 'y': -4.499999523162842, 'z': -0.5}",Pit,8ecc469d-adc2-4551-9786-86c45224dbe5,1744308766979,N/A
-1,Start,Level1,84b2e3ec-3da6-4b55-aae6-9fbb72a322c1,"{'x': -2.5, 'y': -4.5, 'z': -0.5}",N/A,a38891f6-9158-485b-bd79-561d1e619570,1744308768388,TopDown
-1,Lose,Level1,84b2e3ec-3da6-4b55-aae6-9fbb72a322c1,"{'x': -0.49999427795410156, 'y': -11.5, 'z': -0.5}",Pit,a38891f6-9158-485b-bd79-561d1e619570,1744308801946,N/A
-1,Start,Level1,84b2e3ec-3da6-4b55-aae6-9fbb72a322c1,"{'x': -2.5, 'y': -4.5, 'z': -0.5}",N/A,af110c25-5285-4b95-9a0b-5f0619a8e1b3,1744308803424,TopDown
-1,Win,Level1,84b2e3ec-3da6-4b55-aae6-9fbb72a322c1,"{'x': -16.500152587890625, 'y': -14.5, 'z': -0.5}",N/A,af110c25-5285-4b95-9a0b-5f0619a8e1b3,1744308825130,N/A
-1,Start,Level2,84b2e3ec-3da6-4b55-aae6-9fbb72a322c1,"{'x': 21.5, 'y': -13.0, 'z': -0.5}",N/A,8dffc638-e21c-4c69-a154-19b807861f20,1744308826275,Platformer
1,Shift,Level2,84b2e3ec-3da6-4b55-aae6-9fbb72a322c1,"{'x': 21.5, 'y': -13.0, 'z': -0.5}",N/A,8dffc638-e21c-4c69-a154-19b807861f20,1744308832364,Platformer
2,Shift,Level2,84b2e3ec-3da6-4b55-aae6-9fbb72a322c1,"{'x': -2.000007152557373, 'y': -14.0, 'z': -0.5}",N/A,8dffc638-e21c-4c69-a154-19b807861f20,1744308845929,TopDown
3,Shift,Level2,84b2e3ec-3da6-4b55-aae6-9fbb72a322c1,"{'x': 11.999988555908203, 'y': -11.0, 'z': -0.5}",N/A,8dffc638-e21c-4c69-a154-19b807861f20,1744308854212,Platformer
4,Shift,Level2,84b2e3ec-3da6-4b55-aae6-9fbb72a322c1,"{'x': 4.999992847442627, 'y': -10.0, 'z': -0.5}",N/A,8dffc638-e21c-4c69-a154-19b807861f20,1744308867779,TopDown
-1,Lose,Level2,84b2e3ec-3da6-4b55-aae6-9fbb72a322c1,"{'x': 4.699976921081543, 'y': -16.54546546936035, 'z': -0.5}",KillZone,8dffc638-e21c-4c69-a154-19b807861f20,1744308873129,N/A
-1,Start,Level2,84b2e3ec-3da6-4b55-aae6-9fbb72a322c1,"{'x': 21.5, 'y': -13.0, 'z': -0.5}",N/A,3aef60b6-e123-4dc4-85ed-ce34f83a3fc2,1744308877524,Platformer
1,Shift,Level2,84b2e3ec-3da6-4b55-aae6-9fbb72a322c1,"{'x': 21.5, 'y': -13.0, 'z': -0.5}",N/A,3aef60b6-e123-4dc4-85ed-ce34f83a3fc2,1744308881347,Platformer
2,Shift,Level2,84b2e3ec-3da6-4b55-aae6-9fbb72a322c1,"{'x': 5.999997138977051, 'y': -9.000036239624023, 'z': -0.5}",N/A,3aef60b6-e123-4dc4-85ed-ce34f83a3fc2,1744308893763,TopDown
3,Shift,Level2,84b2e3ec-3da6-4b55-aae6-9fbb72a322c1,"{'x': 11.59996223449707, 'y': -11.0, 'z': -0.5}",N/A,3aef60b6-e123-4dc4-85ed-ce34f83a3fc2,1744308900296,Platformer
4,Shift,Level2,84b2e3ec-3da6-4b55-aae6-9fbb72a322c1,"{'x': 6.999997138977051, 'y': -10.000036239624023, 'z': -0.5}",N/A,3aef60b6-e123-4dc4-85ed-ce34f83a3fc2,1744308910113,TopDown
5,Shift,Level2,84b2e3ec-3da6-4b55-aae6-9fbb72a322c1,"{'x': 8.299994468688965, 'y': -9.000036239624023, 'z': -0.5}",N/A,3aef60b6-e123-4dc4-85ed-ce34f83a3fc2,1744308915147,Platformer
6,Shift,Level2,84b2e3ec-3da6-4b55-aae6-9fbb72a322c1,"{'x': 4.999992847442627, 'y': -10.00008773803711, 'z': -0.5}",N/A,3aef60b6-e123-4dc4-85ed-ce34f83a3fc2,1744308929813,TopDown
7,Shift,Level2,84b2e3ec-3da6-4b55-aae6-9fbb72a322c1,"{'x': -3.200000047683716, 'y': -14.0, 'z': -0.5}",N/A,3aef60b6-e123-4dc4-85ed-ce34f83a3fc2,1744308937053,Platformer
-1,Win,Level2,84b2e3ec-3da6-4b55-aae6-9fbb72a322c1,"{'x': -3.000007152557373, 'y': -13.00008773803711, 'z': -0.5}",N/A,3aef60b6-e123-4dc4-85ed-ce34f83a3fc2,1744308942314,N/A
